return_id,product_id,inspector_notes,return_reason,classification,date
613475a8-5d01-4f93-9beb-4799d6113f9e,85,Possible refurbish case. Slight wear on edges.,Slight wear on edges,refurbish,
76687aea-bea2-41ec-a21e-b08bc165f8bc,83,Flagged: Fire damage.,Fire damage,recycle,
9ebda22a-c04e-4948-a83e-e72bee88a3b4,77,Inspected: Safety hazard. Needs further review.,Safety hazard,refurbish,
b23a7b43-8c0a-431c-8bd2-1a9d1677f212,73,Further testing needed: Multiple components failed.,Multiple components failed,restock,
a427f6d1-7b1a-4194-b326-3b90851c5dd7,97,Visual inspection: Small chip.,Small chip,refurbish,
a4a4dd1d-06c4-433f-860e-8ca2719f73b1,9,Visual inspction: Minor zipper issue.,Minor zipper issue,recycle,
94c87978-0c5e-4ec4-90ff-1ea4b4d3464f,81,Returned due to: Small chip.,Small chip,refurbish,
30921a35-4fd0-43dc-be57-4e19ba69d59b,81,Uncertain: Size chart was incorrect.,Size chart was incorrect,restock,
0e1cacd5-4a34-482b-bc38-af935cbc0fcd,2,Possible issue: Occasion cancelled.,Occasion cancelled,restock,
8d324652-179c-4d02-802b-1a7fd1e6c440,1,Customer notes: Size chart was incorrect.,Size chart was incorrect,recycle,
a51ed963-be21-4fd8-9c66-820ff8bd5454,41,Notes: Occasion cancelled.,Occasion cancelled,restock,
a31c9b8d-dd41-4dd1-a8bc-e00f39fd0df1,45,Customer notes: Adhesive residue.,Adhesive residue,refurbish,
b51a2dc0-4967-4741-90df-7c1f0e620754,28,Possible restock case. No longer needed.,No longer needed,restock,
84087909-569c-49e9-87f7-9745deded987,1,Reported: Slight stretching.,Slight stretching,refurbish,
96441e2d-337d-4192-871d-87686faa1924,96,See attached: Major structural damage.,Major structural damage,recycle,
2e5781a9-865a-45d2-8f33-24e437986110,71,Initial check: Budget constraints (customer unclear).,Budget constraints (customer unclear),restock,
62b1f125-8a50-4b4c-8840-d825c6a90395,20,Assessment: No longer needed.,No longer needed,refurbish,
d408e743-c582-40ec-9d2f-98d99c37dbeb,47,Further testing needed: Severe fading.,Severe fading,recycle,
b2fa7cff-0b28-471f-a76c-d8c7d4101539,15,Observed: Minor functionality issue.,Minor functionality issue,refurbish,
6302a7b7-593b-4f32-a6c6-f9365773ec83,37,Unclear if refurbish or other. Small stain (customer unclear).,Small stain (customer unclear),refurbish,
80b71277-e20e-4dce-b905-3aa582e1697e,22,Reported: Light usage wear.,Light usage wear,refurbish,
22ef4929-ada2-469b-92e3-5ea6cc5a3f59,70,Returned due to: Changed mind.,Changed mind,restock,
6e51a3e2-7b37-438e-a63a-ed7e686106bf,45,Customer notes: Material feel different.,Material feel different,restock,
b4268296-6277-467d-b0c1-3ff17afc090d,86,Possible overlap with other categories. Minor warping.,Minor warping,refurbish,
7a2b4058-ba6c-42f7-ba24-38a6729f5103,55,Potential restock situation. Size chart was incorrect.,Size chart was incorrect,restock,
3e260651-8ad9-4464-a54d-63224a40dbea,41,Returned due to: Budget constraints (customer unclear).,Budget constraints (customer unclear),restock,
1d24b5e8-eace-4457-8762-041b8b180a33,48,Further testing needed: Major scratch.,Major scratch,recycle,
871a0007-bc85-4bba-8c78-1c13b65b4c61,80,Possible recycle case. Cracked screen.,Cracked screen,recycle,
acc75359-b22d-41c8-87d3-65ecc3891616,36,Possible overlap with other categories. Fit not as expected.,Fit not as expected,restock,
bcf44460-0097-4067-b71c-095ef4888d0b,35,See attached: Fire damage.,Fire damage,recycle,
49a46aaf-8f91-42cf-b63d-d2208771386d,33,Flagged: Family member disapproval.,Family member disapproval,restock,
d1db7e4b-01c5-4cd1-b204-922935e1c018,85,Customer notes: Major scratch.,Major scratch,refurbish,
14204891-468f-41e7-a85c-0be7417b9af5,52,Unclear if restock or other. Color not as shown.,Color not as shown,restock,
18e1130e-6857-4f78-a01e-afc667211dbf,49,May require refurbish. Major scratch.,Major scratch,refurbish,
155ddcb4-52c5-410a-ad84-6cdded6f4c8b,48,Customer notes: Obvious repair needed.,Obvious repair needed,restock,
306543d4-1446-4264-9fa0-6d16898146a3,75,Initial check: Size chart was incorrect.,Size chart was incorrect,restock,
b3927ec7-870e-42f7-9761-9bf7bf14d5a8,6,Potential restock situation. Size chart was incorrect.,Size chart was incorrect,restock,
17596a2e-542d-4125-9141-05683cb60644,62,Customer reported: heavy wear.,heavy wear,refurbish,
9cb02200-575d-4e4f-97f2-8e07520793eb,32,Flagged: major scratch.,major scratch,refurbish,
b95f15ee-96c3-4dee-a7b6-39d857ce6c86,22,See attached: Packaging slightly damaged.,Packaging slightly damaged,refurbish,
38f0fde7-c088-4458-9d61-1671f0ea6932,22,Inspected: Heavy wear. Needs further review.,Heavy wear,refurbish,
7c55832f-e978-4b64-869e-cf0044ad84cf,28,Inspected: Extensive wear and tear. Needs further review.,Extensive wear and tear,restock,
7951419f-b651-4e9c-a397-084ba420e84e,28,Observed: Box opened but item unused.,Box opened but item unused,refurbish,
2522d6cb-1bf0-4e7b-9f71-c36c089858c9,39,Possible overlap with other categories. Family member disapproval.,Family member disapproval,restock,
1c32942a-9047-4424-810b-0a6e4b486ad2,25,Unclear if restock or other. Duplicate order.,Duplicate order,restock,
c700c3ff-e0ce-4feb-ad51-3d4b57f3dfe1,76,Returned due to: Major impact damage.,Major impact damage,recycle,
36a668fa-062c-4118-9437-23356d2ad402,43,Unclear if restock or other. Style doesn't match.,Style doesn't match,restock,
bb36f306-6a72-40e3-bed1-14d865b8d0ff,81,Flagged: Minor functionality issue.,Minor functionality issue,refurbish,
6771ba46-b14d-4bed-96a2-3ace0f1e7422,99,Possible issue: unwanted purchase.,unwanted purchase,restock,
b9463454-6200-4e8b-bee3-b7df7080849d,10,Reported: Permanent staining.,Permanent staining,recycle,
b272fd71-e605-4dd3-8064-eac9b7ff6b9a,75,Initial check: Small fabric pull.,Small fabric pull,refurbish,
1401ac8d-75e6-4693-b840-eb3066a8145d,5,Unclear if restock or other. No longer needed.,No longer needed,restock,
b8239ae5-62fe-4b67-abde-b5c588cee371,68,Uncertain: Major scratch.,Major scratch,recycle,
097fa5fd-e686-4a6b-975a-b18ab3beb3a5,77,Further testing needed: Unwanted purchase.,Unwanted purchase,restock,
a5cf239c-c79e-4e82-b476-56bd54d36936,2,Possible overlap with other categories. extreme weather damage.,extreme weather damage,refurbish,
4f469be2-505d-4404-8403-a436ca966a90,65,Possible refurbish case. Packaging slightly damaged (customer unclear).,Packaging slightly damaged (customer unclear),refurbish,
1b0c6fb7-0be5-4060-bfbb-82647a0bede7,58,Uncertain: Minor dent.,Minor dent,refurbish,
c140dc17-1e73-42ff-911b-b6ad79287f9e,4,Customer notes: Better price found.,Better price found,restock,
57e8b01b-1f87-4738-80af-c1634f8be57a,79,Customer reported: No longer needed.,No longer needed,restock,
2e4a049b-737e-4748-9729-23e0bedcd2ae,97,Notes: Changed mind.,Changed mind,restock,
6641d346-100b-40a5-b77c-d6e5c337c0b4,66,Possible overlap with other categories. Fabric completely deteriorated.,Fabric completely deteriorated,restock,
b4a4b1b6-ad78-4ae3-9db5-5802bb9a7a3d,95,Observed: Color not as shown.,Color not as shown,restock,
88944561-baa1-4c3b-8a07-3cc59319ad1f,39,Observed: Noticeable dent.,Noticeable dent,refurbish,
8afdf795-06e7-416c-8c15-cafd4c9361f8,74,Possible issue: Obvious repair needed.,Obvious repair needed,recycle,
b36230fb-3703-4832-93aa-701840bb4ccc,54,Possible refurbish case. Beyond repair.,Beyond repair,refurbish,
3c3c19ae-233d-4f43-ba26-0535da54a06f,95,Possible overlap with other categories. Duplicate order.,Duplicate order,restock,
ea4060e8-cbd1-4373-8d29-f516b41f9a2f,63,Potential refurbish situation. Light usage wear.,Light usage wear,refurbish,
69c46131-0727-4576-88b1-44f876bafa03,87,See attached: Better price found.,Better price found,restock,
d26c57e5-ea57-4df7-bbd8-872fb3453006,43,Assessment: Product arrived late.,Product arrived late,restock,
8418ee62-e23e-4b95-a8ad-7586fc6fd2ad,30,Flagged: Minor functionality issue.,Minor functionality issue,refurbish,
9fc90ad7-c95b-4470-8c84-df5cdcdd8e50,56,See attached: Small hole.,Small hole,recycle,
8edf37b7-0c32-40c1-9447-31af52115df2,96,Possible overlap with other categories. Unwanted purchase.,Unwanted purchase,restock,
a77a4a05-00ea-4185-9c07-1f4490cb5994,10,Initial check: fit not as expected.,fit not as expected,recycle,
4b6eb574-76ab-4c2b-bb82-b2d5f6c1d8cd,72,Returned due to: small puncture.,small puncture,refurbish,
5eecc97f-cfaa-42f7-b2b3-fb6bfae624be,1,Observed: Seasonal preference change.,Seasonal preference change,refurbish,
e775f985-b9e4-4e01-8ff8-190b75d4eed9,84,Notes: occasion cancelled.,occasion cancelled,restock,
1935147a-246f-43e8-967c-3afc098f05a9,14,Potential refurbish situation. Minor functionality issue.,Minor functionality issue,refurbish,
cc4104e6-061c-4a92-baf6-27629eed899c,97,Uncertain: Occasion cancelled.,Occasion cancelled,restock,
77bf6f87-b6c2-4261-951e-72621bc55752,12,Visual inspection: No longer needed.,No longer needed,restock,
36007b08-148d-4091-9e96-f684393ab4e6,32,See attached: Slight stretching.,Slight stretching,refurbish,
4b2f946a-1b38-495c-8471-f61ec35ad0b3,31,Inspected: minor warping. Needs further review.,minor warping,restock,
fee51a7d-704b-4611-af31-e4af35ec44a2,91,Possible overlap with other categories. Wrong size ordered.,Wrong size ordered,restock,
d8c06913-bea2-4995-8e2a-d3ee1d579d7a,52,Further testing needed: Small scratch.,Small scratch,refurbish,
a1dbe4c3-b3e8-41e7-9862-a2a06d8d17c9,63,See attached: Manufacturing defect.,Manufacturing defect,recycle,
9ce2bcac-cce8-4818-bd8c-fdf47bcd8214,65,Observed: Did not like the product.,Did not like the product,restock,
a37b3b23-bd73-41b7-b051-b7d6a9d5d8a3,5,Unclear if refurbish or other. Hazardous material exposure.,Hazardous material exposure,refurbish,
3cf50487-2074-43c8-be6f-c7b1fce2a4d6,54,Inspected: Obvious repair needed. Needs further review.,Obvious repair needed,refurbish,
a3592ef5-82e8-4572-bf01-efb1bea67390,30,Assessment: Significant fading.,Significant fading,refurbish,
f52e9f18-058b-4288-b5a6-dcef389e38d8,100,Assessment: Small puncture.,Small puncture,refurbish,
4ba704ca-3c21-4692-9e26-709ff2f32a1a,92,Initial check: Occasion cancelled.,Occasion cancelled,restock,
b7e0c50c-e7d2-4cb9-a59d-6a6c5053b870,89,Notes: Size chart was incorrect.,Size chart was incorrect,restock,
509c1a27-ea53-45c5-8f74-99237f6a91ed,11,Uncertain: Duplicate order.,Duplicate order,restock,
b4b3ac05-322b-4d65-814a-232878a72f60,68,Further testing needed: Structural failure.,Structural failure,restock,
3916b167-3e24-4bec-9441-741c9d91f979,28,Visual inspection: chemical damage.,chemical damage,refurbish,
eb59d1e9-a269-4267-a20c-40987572573a,73,Unclear if refurbish or other. Minor button issue.,Minor button issue,refurbish,
7e079b6b-40a0-4cb5-852f-6ba29f6e0fee,79,Customer reported: Extensive wear and tear.,Extensive wear and tear,recycle,
96637043-0a1a-411b-a06a-eb0ecea2bf7b,27,Returned due to: Fire damage.,Fire damage,restock,
c88b4039-f5a4-4622-8294-c89938a26e28,88,Inspected: Fit not as expected. Needs further review.,Fit not as expected,refurbish,
1ed01a8f-0734-45c9-bc6a-104427cb4dfc,34,See attached: Obvious usage marks.,Obvious usage marks,refurbish,
2e9b34c2-4303-469d-806c-87cfc9409059,69,Further testing needed: Small hole.,Small hole,refurbish,
0fd01fd4-7a36-4961-ab7d-08409083cc5d,25,Returned due to: Packaging slightly damaged.,Packaging slightly damaged,refurbish,
b3bfc8b0-849d-478b-8aaf-46b6415244b8,84,Possible issue: Material feel different.,Material feel different,restock,
2683a25f-b0b2-4d9a-9c04-a2a1793d20a0,52,Possible restock case. Wrong size ordered.,Wrong size ordered,restock,
37860318-1854-41a9-b328-e77a0176ee8f,38,Unclear if recycle or other. Major structural damage.,Major structural damage,recycle,
b4d1ba4c-f249-4a6f-9299-199bb0a017ae,40,Possible overlap with other categories. Size chart was incorrect.,Size chart was incorrect,restock,
873e9fff-6ff5-4bf4-9a88-985cce38fc92,7,Further testing needed: Different style preferred.,Different style preferred,refurbish,
bfa3341c-6ddd-4c65-bd83-fa49cef46d08,52,Inspected: slight stretching. Needs further review.,slight stretching,refurbish,
b1799e87-e5de-4a93-9916-aacea6e335c8,51,Visual inspection: Minor zipper issue.,Minor zipper issue,refurbish,
1b10c8b1-08dc-4d7c-a809-8832b2c4003b,41,Possible refurbish case. No longer needed.,No longer needed,refurbish,
705a337b-8b00-41ec-ba22-b65ffdbf7edb,54,Possible overlap with other categories. Fire damage.,Fire damage,recycle,
0bcd2a46-2dcc-409b-9cfd-b40db70f8fae,8,Visual inspection: Minor button issue.,Minor button issue,refurbish,
eb11ae5c-6c1e-4140-a568-c092b68e25d3,28,Initial check: Minor dent.,Minor dent,refurbish,
599f83bd-5f2e-4240-8986-07f4ccbebc82,60,Observed: Severe fading.,Severe fading,recycle,
097f58c3-6012-40c2-908e-4036a2952fc6,84,Flagged: No longer needed.,No longer needed,restock,
6f5f7c8a-f8ae-4c70-87fb-fb7447cd20a7,49,Initial check: Major structural damage.,Major structural damage,recycle,
0237c617-b87a-4240-a007-82d181f1da66,37,Possible issue: Minor scuff mark.,Minor scuff mark,refurbish,
acf34519-ac74-45cc-9920-3e5a8c6716e0,8,Customer reported: Box opened but item unused.,Box opened but item unused,refurbish,
1fbd9f51-6020-44a6-94b6-4757d220a609,78,Possible overlap with other categories. Safety hazard.,Safety hazard,recycle,
75b08ee7-f1dc-4441-9dbc-e0dd9aba62b7,77,Returned due to: Noticeable dent.,Noticeable dent,refurbish,
4c6f2ff6-5efd-43f7-a3be-ba84ab8a8bd9,93,Possible issue: Did not like the product.,Did not like the product,restock,
c5964e5f-1622-4dfc-a26b-47f9f5816a8a,75,Observed: Irreparable damage.,Irreparable damage,recycle,
de814188-b813-4ace-bba5-7107194542f9,84,Returned due to: Adhesive residue.,Adhesive residue,refurbish,
08cda50e-1a7a-4344-b2d6-5120691f7350,23,Notes: Slight stretching.,Slight stretching,refurbish,
b5e57dc6-62b6-41f8-9ab5-825565cc67a5,40,Notes: Changed mind.,Changed mind,recycle,
9d1c5c0e-e6b1-4336-8b61-ba68db7abbca,51,Notes: Small puncture.,Small puncture,restock,
7bb7d2fe-8d9d-4399-813c-d962ea57ec79,88,Unclear if recycle or other. Major malfunction.,Major malfunction,recycle,
9214fc4b-3e94-4f75-ad66-8dbc1049a1f2,27,Customer notes: Noticeable dent.,Noticeable dent,refurbish,
8166ae86-ebd2-42d6-aefb-acddbfad8160,85,Possible issue: Wrong size ordered.,Wrong size ordered,restock,
ec743b7d-a8de-4e57-9abe-cdb73950e052,96,Possible refurbish case. Small scratch.,Small scratch,refurbish,
ff8238a0-b822-4115-84dc-32c127211dd7,18,Customer notes: No longer needed.,No longer needed,restock,
719dd4d9-1e93-4922-893b-bfab3a0814ce,68,May require recycle. multiple components failed.,multiple components failed,recycle,
0f0131a9-b7c3-4c20-9678-49c4817e2ae5,73,Visual inspection: slight color fading.,slight color fading,refurbish,
55ec2645-2587-42ef-9107-7a94965de95e,7,Further testing needed: Adhesive residue.,Adhesive residue,refurbish,
d8535b46-6a16-4d28-8d1c-d3d75189a5f7,71,Potential restock situation. No longer needed.,No longer needed,restock,
e36c8052-d388-4f52-afb9-d6fdfc20102d,58,Returned due to: Heavy wear.,Heavy wear,refurbish,
2d53e075-e069-4601-9dd8-4c69c5802b49,4,Uncertain: Major impact damage.,Major impact damage,restock,
217283d6-df46-49d0-be53-906e5d794d73,18,See attached: Minor button issue.,Minor button issue,refurbish,
dc393b0e-255c-40b2-a435-fe7d81534bfc,57,Customer notes: Noticeable dent.,Noticeable dent,refurbish,
c15dea7d-a3f8-4fd5-9c98-bbcd82931d2c,55,Possible overlap with other categories. Extreme weather damage.,Extreme weather damage,recycle,
96117f2a-17a1-4b81-a4f7-f7fa1bdba40c,20,Further testing needed: Better price found.,Better price found,restock,
54e7f8a9-89f5-4be4-8d48-8296917875c4,94,See attached: Fabric completely deteriorated.,Fabric completely deteriorated,recycle,
54fedac2-3120-4de4-bc78-9c396516efef,82,Possible restock case. Did not like the product.,Did not like the product,restock,
551618e2-2489-4ed1-a8a9-003e6ac07957,24,Potential recycle situation. severe fading.,severe fading,recycle,
983ba984-91e0-4c36-af9b-4e7fef41c175,62,Reported: Severe fading.,Severe fading,recycle,
96fea521-43c5-45e3-b792-b8c61021b68c,100,Uncertain: Unwanted purchase.,Unwanted purchase,restock,
0953c0f7-4765-410b-9ed4-aece8cf050c1,39,Inspected: Minor cosmetic damage. Needs further review.,Minor cosmetic damage,refurbish,
47736335-c29f-41c6-9331-469757989b24,27,Initial check: Significant fading.,Significant fading,refurbish,
581f5eaa-53f2-46b1-9567-951793ab0385,9,Unclear if recycle or other. Significant fading.,Significant fading,recycle,
1e8bdb28-9e4d-47ad-9b56-1ea971025eab,69,Inspected: Seasonal preference change. Needs further review.,Seasonal preference change,restock,
ce16871e-9bd3-49db-a777-a9537f26c796,15,Assessment: Noticeable dent.,Noticeable dent,refurbish,
b647e535-2af7-41e7-b2b6-3ed020f699c8,77,Flagged: Size chart was incorrect.,Size chart was incorrect,restock,
e73d688b-b7b5-4e77-b993-5e60994f0bc7,78,Visual inspection: Adhesive residue.,Adhesive residue,refurbish,
da7d017e-287e-4042-aec5-5f90f6fbe0dd,64,Uncertain: Fit not as expected.,Fit not as expected,restock,
03a8324c-f588-4ba4-87bd-d8352fe73b08,19,Customer reported: Slight wear on edges.,Slight wear on edges,refurbish,
6a962b07-b580-43f6-a356-adc4b8615079,65,See attached: Extreme weather damage.,Extreme weather damage,recycle,
6efe0b76-c59e-43e1-b6e0-2438d1ac2cd4,24,Uncertain: Different style preferred.,Different style preferred,restock,
1dc7d4b6-6d49-49e2-9da0-58371f54606f,78,Customer reported: Minor warping.,Minor warping,refurbish,
c7e4bf16-f7b4-4667-ae5c-4348c9c55659,95,Observed: Small hole (customer unclear).,Small hole (customer unclear),refurbish,
ce856730-781f-4ccf-9a53-ea9510eea2a7,71,Initial check: slight wear on edges.,slight wear on edges,refurbish,
0e712cd2-66a3-48b3-912f-89ff0abc8f40,53,See attached: Hazardous material exposure.,Hazardous material exposure,recycle,
b84ca488-2971-4e40-90d7-3c6537872b46,13,Initial check: Occasion cancelled.,Occasion cancelled,recycle,
4254448e-33f4-403f-a09b-02895586009a,99,Possible overlap with other categories. Unwanted purchase.,Unwanted purchase,restock,
c493b0d1-6a46-40a4-af03-1754512a5aa6,32,Unclear if restock or other. Minor zipper issue.,Minor zipper issue,restock,
bd9a103b-953b-413e-bf38-f007f124729f,60,Possible issue: noticeable dent.,noticeable dent,refurbish,
4f2a22bc-53c5-474d-8335-b6e02f4e35ef,18,Returned due to: Major scratch.,Major scratch,recycle,
45aafaeb-ab59-485d-b4df-9748a93ebaae,93,Potential refurbish situation. Packaging slightly damaged.,Packaging slightly damaged,refurbish,
