order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order
13637,3140,44,4,19,14
13638,5008,12,5,7,3
13639,4052,42,3,13,1
13640,7576,36,6,14,2
13641,8710,25,4,19,1
13642,3191,37,6,16,2
13643,5638,40,2,9,3
13644,579,22,2,9,3
13645,8139,6,1,16,14
13646,4483,16,5,20,14
13647,1866,23,5,7,30
13648,5490,9,3,10,14
13649,1377,43,5,15,14
13650,9098,35,6,20,7
13651,5409,29,3,21,14
13652,8164,14,0,9,30
13653,5059,5,1,22,14
13654,9157,21,3,19,14
13655,6284,6,4,14,3
13656,1977,1,6,8,14
13657,6444,31,2,9,7
13658,4760,45,4,14,3
13659,7596,41,6,17,7
13660,4921,28,5,19,1
13661,1888,3,2,12,30
13662,992,38,1,10,14
13663,5229,23,3,7,30
13664,8047,40,2,15,2
13665,6451,4,1,15,1
13666,3605,6,4,17,2
13667,1084,12,6,12,1
13668,8627,12,2,11,1
13669,21,7,5,13,14
13670,9665,28,3,6,3
13671,1100,26,5,14,2
13672,6842,48,4,12,7
13673,2638,7,1,11,3
13674,8582,3,4,18,7
13675,7745,13,2,16,1
13676,3414,41,5,14,14
13677,7458,11,5,11,3
13678,1355,39,6,13,3
13679,6403,23,0,8,1
13680,4522,47,0,11,30
13681,5126,1,3,7,7
13682,6,34,1,12,7
13683,8383,31,3,8,14
13684,8340,33,2,17,7
13685,4354,47,1,7,7
13686,3551,36,0,22,3
13687,8032,36,4,11,3
13688,4106,14,4,6,2
13689,9303,37,6,7,1
13690,5084,32,2,8,1
13691,8817,28,2,13,7
13692,2176,1,6,8,14
13693,9271,47,1,16,30
13694,8738,7,0,16,14
13695,5225,16,4,7,1
13696,1196,32,1,22,2
13697,2070,24,5,21,3
13698,3359,14,5,14,2
13699,2439,47,5,21,2
13700,8809,15,1,7,7
13701,4245,1,6,16,3
13702,3344,28,1,10,30
13703,1812,19,6,15,14
13704,172,7,3,12,3
13705,4143,18,1,18,14
13706,626,47,5,17,30
13707,5907,13,6,11,1
13708,7984,18,1,12,1
13709,4064,4,5,16,14
13710,8645,50,5,18,2
13711,9611,4,1,17,3
13712,8143,27,1,18,7
13713,754,16,3,13,3
13714,6852,14,2,13,3
13715,5105,14,5,20,7
13716,7344,7,6,9,2
13717,6927,45,3,21,7
13718,6828,14,1,21,3
13719,9418,42,6,11,7
13720,8360,45,6,21,2
13721,3686,6,2,13,1
13722,8278,43,3,10,1
13723,9870,38,6,22,1
13724,1983,27,0,11,3
13725,4945,11,0,10,7
13726,7893,31,1,20,1
13727,9679,49,1,8,3
13728,8192,3,4,16,14
13729,8634,1,0,16,1
13730,8463,16,6,10,1
13731,344,44,2,19,14
13732,9399,27,6,22,14
13733,3082,46,2,8,30
13734,6638,50,5,6,14
13735,9450,3,6,8,1
13736,2292,8,5,13,3
13737,1533,50,4,17,30
13738,4363,16,0,7,7
13739,1654,47,3,12,14
13740,4989,2,6,22,30
13741,6345,29,3,15,14
13742,8431,16,2,16,7
13743,9107,29,3,7,3
13744,1439,31,1,16,3
13745,3017,42,1,13,30
13746,9653,11,6,13,14
13747,8167,32,4,10,14
13748,6390,24,3,16,2
13749,5978,19,6,19,14
13750,3080,32,4,20,7
13751,6296,10,0,14,3
13752,2259,49,3,12,30
13753,8559,32,2,12,2
13754,2992,23,2,15,2
13755,3742,33,0,9,30
13756,86,30,1,11,30
13757,2494,30,1,21,1
13758,6448,7,1,8,2
13759,8324,16,3,7,1
13760,7589,43,4,19,1
13761,904,50,0,6,30
13762,5084,1,5,12,2
13763,9414,30,6,8,30
13764,6191,34,6,8,2
13765,9956,34,3,10,2
13766,2805,38,2,10,1
13767,1227,31,4,11,7
13768,1285,8,4,21,2
13769,690,20,3,18,30
13770,5144,46,2,15,30
13771,4783,29,4,8,14
13772,4882,31,3,18,3
13773,4508,21,2,9,30
13774,1997,26,5,8,1
13775,4382,31,3,16,3
13776,7681,20,5,10,14
13777,9302,22,2,15,30
13778,430,40,0,18,2
13779,5701,26,5,16,3
13780,3782,17,6,16,1
13781,8795,25,1,13,30
13782,8632,37,3,17,7
13783,9177,27,3,15,3
13784,5469,3,3,7,2
13785,4508,24,3,22,1
13786,528,25,0,7,3
13787,2997,50,5,14,30
13788,3468,10,1,17,7
13789,1362,36,6,12,2
13790,6818,42,5,22,2
13791,704,18,1,9,1
13792,663,45,4,12,14
13793,8557,17,0,18,2
13794,9115,14,1,8,30
13795,6257,19,1,22,7
13796,8368,18,2,11,1
13797,5298,23,5,8,7
13798,9128,8,2,21,2
13799,8574,50,0,7,30
13800,5379,16,0,12,14
13801,306,25,1,19,7
13802,5498,43,2,9,7
13803,4698,32,2,9,30
13804,2391,49,1,13,30
13805,7223,50,6,18,30
13806,7934,19,1,19,30
13807,1466,18,4,14,3
13808,7853,32,3,12,2
13809,403,46,5,20,3
13810,6941,49,0,13,1
13811,2671,40,0,10,3
13812,8096,15,4,22,3
13813,9994,49,6,19,7
13814,8369,21,2,18,3
13815,4545,11,5,21,2
13816,8935,29,6,10,14
13817,5661,32,3,13,14
13818,6075,6,6,21,7
13819,2349,19,2,13,2
13820,6851,16,4,12,3
13821,4403,12,4,15,7
13822,751,15,4,15,7
13823,9061,11,0,19,7
13824,4063,39,0,14,7
13825,7435,10,2,7,30
13826,8406,37,5,8,1
13827,1618,49,6,14,7
13828,2531,24,1,15,1
13829,3334,36,0,16,30
13830,7235,1,5,16,14
13831,9790,46,3,17,2
13832,5769,17,6,19,3
13833,7708,14,3,19,30
13834,512,38,3,16,30
13835,5083,25,6,7,1
13836,6861,37,6,18,14
13837,253,35,4,6,1
13838,4134,22,2,8,2
13839,8821,47,6,10,1
13840,3477,7,4,21,30
13841,9179,11,3,10,1
13842,1726,10,3,13,3
13843,2094,14,6,10,3
13844,1702,35,4,14,30
13845,8497,46,3,11,1
13846,5835,49,3,21,30
13847,4341,36,2,9,3
13848,2808,6,3,18,7
13849,6302,5,4,14,1
13850,7573,42,4,8,7
13851,1025,7,6,17,3
13852,2976,15,1,20,1
13853,8699,21,3,15,2
13854,4857,18,6,21,1
13855,6725,1,1,18,14
13856,9246,4,6,16,30
13857,2568,11,6,11,3
13858,4588,10,5,16,7
13859,4923,45,4,16,14
13860,5047,19,1,7,14
13861,2895,42,5,8,3
13862,7204,30,3,20,2
13863,7479,50,0,20,2
13864,5275,41,2,7,30
13865,9293,41,5,13,7
13866,9829,20,3,20,2
13867,9648,27,1,15,30
13868,3614,12,1,15,2
13869,39,14,6,11,2
13870,3085,34,5,20,3
13871,6266,42,6,9,14
13872,6599,50,1,16,1
13873,2416,38,5,14,30
13874,759,2,4,10,1
13875,4343,49,3,6,2
13876,7067,32,1,18,2
13877,3117,18,0,11,14
13878,765,50,3,11,7
13879,9507,21,4,16,2
13880,4030,46,6,6,1
13881,6446,11,3,7,30
13882,7444,30,5,9,2
13883,1318,19,5,8,1
13884,701,48,4,10,30
13885,7528,40,4,10,2
13886,4384,50,2,11,3
13887,1594,30,2,11,30
13888,4146,35,0,16,2
13889,9423,4,1,15,2
13890,6708,21,6,20,1
13891,6998,5,3,9,14
13892,7027,36,1,11,3
13893,2613,27,3,12,3
13894,7400,7,0,9,14
13895,1909,31,0,14,3
13896,6955,20,3,6,7
13897,1791,25,4,7,30
13898,8169,38,2,11,7
13899,2929,25,6,15,30
13900,9281,17,3,16,2
13901,7682,46,4,22,7
13902,5252,37,3,22,30
13903,4128,15,3,14,14
13904,4964,10,5,21,30
13905,5312,34,3,19,30
13906,9358,44,3,12,14
13907,8793,43,3,9,30
13908,2026,7,6,19,2
13909,9777,39,4,7,1
13910,7816,25,0,17,1
13911,988,39,5,14,1
13912,5311,46,2,9,30
13913,1966,44,2,13,3
13914,7317,28,4,6,1
13915,9632,42,4,17,7
13916,869,27,3,15,30
13917,2064,37,6,10,30
13918,1130,39,0,9,2
13919,4379,38,5,21,30
13920,5155,28,0,15,14
13921,6257,34,1,19,30
13922,6452,29,6,8,14
13923,1935,45,0,20,30
13924,1077,48,6,16,2
13925,5201,8,6,19,14
13926,1640,13,3,19,30
13927,9585,46,1,22,30
13928,6386,37,4,9,3
13929,8223,3,6,15,2
13930,7997,14,3,16,30
13931,704,32,5,10,14
13932,9061,23,5,10,30
13933,5481,23,5,11,14
13934,8425,13,6,20,1
13935,7778,49,6,19,1
13936,5363,41,1,22,3
13937,951,39,3,12,2
13938,8251,50,4,6,2
13939,2819,21,1,6,3
13940,3601,43,3,22,2
13941,8494,48,2,21,3
13942,7846,31,4,21,7
13943,2945,50,1,9,7
13944,6256,7,2,16,14
13945,7581,36,2,10,1
13946,8509,19,1,10,2
13947,5265,22,0,7,7
13948,7519,24,0,20,14
13949,8123,24,3,18,3
13950,1179,21,1,7,2
13951,3856,43,6,16,14
13952,8524,13,1,8,14
13953,6038,6,2,9,30
13954,528,28,2,11,3
13955,2060,32,6,17,1
13956,9291,13,6,16,7
13957,212,34,5,12,3
13958,1715,32,2,22,14
13959,2689,14,4,6,1
13960,3267,32,0,22,14
13961,5150,45,3,15,2
13962,9225,5,3,19,2
13963,1333,35,1,11,1
13964,6821,4,2,21,14
13965,5892,14,6,11,7
13966,4687,18,6,10,2
13967,4092,11,1,21,7
13968,444,19,0,16,7
13969,9691,2,6,20,30
13970,927,34,4,12,7
13971,6247,3,6,11,1
13972,623,29,6,18,30
13973,9672,23,0,10,14
13974,3038,48,1,14,1
13975,234,1,2,22,3
13976,9810,42,1,12,2
13977,2692,6,2,20,7
13978,7403,17,2,16,14
13979,387,19,6,15,7
13980,1635,44,6,14,1
13981,8111,48,5,10,14
13982,4134,2,1,19,3
13983,9377,15,4,22,1
13984,5582,23,5,19,14
13985,1968,19,1,14,30
13986,5569,33,0,6,2
13987,7285,6,0,10,1
13988,8433,50,6,20,14
13989,5146,19,3,18,14
13990,5768,30,0,13,3
13991,8754,22,5,16,14
13992,2000,3,0,21,14
13993,4902,5,6,12,7
13994,2780,30,1,18,3
13995,9868,3,6,11,30
13996,6193,39,1,9,1
13997,1678,39,4,10,3
13998,9844,28,0,7,3
13999,4178,1,4,11,2
14000,7212,22,4,20,14
14001,7874,45,0,7,7
14002,3842,45,1,9,30
14003,7099,47,2,14,14
14004,6417,39,6,22,1
14005,4886,17,2,15,2
14006,595,42,2,20,14
14007,2613,28,4,22,3
14008,6360,50,6,10,30
14009,1497,30,2,19,14
14010,3556,40,5,11,14
14011,4862,8,3,8,3
14012,4767,27,3,11,1
14013,3359,41,5,17,14
14014,9794,45,4,8,7
14015,915,25,1,15,30
14016,1845,13,0,15,1
14017,1996,34,6,7,3
14018,7626,39,6,9,14
14019,95,7,4,18,7
14020,8685,22,2,21,2
14021,3070,33,0,6,3
14022,150,46,5,10,7
14023,1047,38,1,10,1
14024,2804,31,2,18,7
14025,5335,45,5,17,7
14026,8591,33,3,21,7
14027,4477,22,3,11,30
14028,7277,27,4,21,30
14029,552,27,1,7,2
14030,8487,21,6,17,2
14031,1144,35,6,20,1
14032,456,47,4,17,7
14033,9746,50,5,8,3
14034,8361,10,1,10,14
14035,1947,47,4,15,30
14036,6116,28,0,18,1
14037,7311,40,4,16,1
14038,6181,37,6,17,7
14039,5818,41,6,18,14
14040,5381,33,0,22,7
14041,6375,8,1,15,14
14042,8446,37,0,13,7
14043,8071,50,0,16,3
14044,1321,41,4,8,2
14045,7124,33,0,22,1
14046,6154,19,2,14,7
14047,6590,30,2,18,2
14048,3608,14,1,18,7
14049,401,14,2,22,1
14050,6043,36,4,13,2
14051,363,7,0,8,14
14052,3852,43,0,17,2
14053,3413,34,1,15,7
14054,85,50,6,16,1
14055,1825,32,0,9,30
14056,8500,42,0,15,3
14057,8823,33,0,16,1
14058,4776,14,1,6,2
14059,7869,25,2,15,30
14060,7620,28,5,19,1
14061,7419,42,2,7,1
14062,2372,50,3,15,3
14063,7069,39,4,7,2
14064,3301,30,3,15,1
14065,5822,31,1,17,7
14066,7804,24,1,13,1
14067,7465,4,5,10,1
14068,727,14,2,8,2
14069,7122,9,5,12,1
14070,9841,36,5,13,14
14071,4313,6,0,7,14
14072,8001,24,3,15,2
14073,9462,26,1,14,30
14074,4544,34,4,19,2
14075,8015,1,3,7,1
14076,319,23,4,14,2
14077,3476,17,5,16,3
14078,5154,36,4,19,7
14079,4135,37,6,14,14
14080,1603,50,2,22,7
14081,2257,45,2,16,30
14082,9022,20,4,8,1
14083,9048,26,3,9,30
14084,7320,11,2,10,14
14085,7533,20,3,16,2
14086,7367,1,2,18,7
14087,2649,44,0,14,7
14088,6904,13,1,14,3
14089,1859,36,0,12,7
14090,1103,44,0,11,1
14091,2482,38,1,12,14
14092,1821,13,2,16,3
14093,3159,14,2,18,2
14094,3685,12,0,6,3
14095,7412,34,2,9,14
14096,9448,27,4,10,1
14097,3652,12,4,10,14
14098,7708,38,2,10,3
14099,8462,36,4,17,30
14100,8108,1,6,13,30
14101,6882,26,1,12,1
14102,6221,40,0,12,14
14103,4831,40,2,14,14
14104,4980,21,5,21,30
14105,7335,32,0,18,7
14106,3776,25,1,18,2
14107,9305,12,0,22,1
14108,649,25,2,8,3
14109,9372,26,1,6,30
14110,17,36,5,10,2
14111,8309,16,1,14,30
14112,6477,14,6,16,7
14113,5943,46,4,17,3
14114,1546,34,2,17,2
14115,2694,49,1,11,1
14116,7600,24,1,17,1
14117,4090,8,5,8,7
14118,6260,27,6,14,3
14119,5059,39,5,13,30
14120,9469,13,0,21,30
14121,3241,29,4,22,2
14122,4943,31,6,21,30
14123,3789,43,0,13,7
14124,6954,19,6,14,14
14125,372,10,6,10,30
14126,7021,43,1,18,3
14127,7121,48,6,20,7
14128,5703,40,1,12,3
14129,8348,34,0,19,30
14130,2662,46,0,12,14
14131,7181,49,1,13,14
14132,6652,49,1,12,2
14133,8657,43,4,8,7
14134,4879,1,6,16,1
14135,4316,19,1,22,7
14136,6159,1,5,14,1
14137,9966,24,1,20,1
14138,8309,25,2,10,7
14139,6475,4,6,6,30
14140,1375,24,3,9,2
14141,7394,39,3,9,1
14142,4404,20,1,11,2
14143,3547,33,4,18,2
14144,3978,28,2,10,14
14145,9389,43,1,22,2
14146,3412,45,2,16,3
14147,8989,35,0,19,14
14148,3893,24,6,14,7
14149,7325,40,4,14,14
14150,8343,44,3,6,1
14151,3250,2,2,10,3
14152,112,23,5,20,1
14153,683,33,5,11,7
14154,1162,14,1,16,30
14155,7401,15,0,6,7
14156,2380,32,4,16,30
14157,5427,23,6,14,1
14158,8353,4,5,22,1
14159,1426,20,2,9,30
14160,3662,31,0,11,30
14161,8470,7,5,14,7
14162,9749,1,2,16,3
14163,7041,5,2,11,14
14164,4593,14,6,20,7
14165,7531,30,2,9,14
14166,3108,38,4,16,30
14167,303,23,4,12,3
14168,4534,7,3,16,7
14169,2774,44,2,11,14
14170,7200,39,0,16,30
14171,4282,50,5,13,2
14172,4769,16,1,7,14
14173,1001,9,2,10,7
14174,1719,39,3,20,7
14175,7170,46,5,17,1
14176,7362,34,5,6,7
14177,3831,31,6,20,7
14178,7155,45,4,20,30
14179,5021,7,3,14,14
14180,2883,2,3,22,2
14181,999,6,2,6,30
14182,285,44,2,19,2
14183,8613,34,0,6,30
14184,2161,17,0,20,14
14185,3066,26,3,11,30
14186,1495,12,0,17,1
14187,4624,20,5,16,3
14188,2544,41,0,18,1
14189,4801,46,1,6,7
14190,8914,35,0,15,7
14191,1402,35,3,13,7
14192,446,29,2,15,3
14193,4523,48,4,22,7
14194,3768,38,2,18,2
14195,2552,31,3,14,3
14196,5647,40,6,18,7
14197,3889,13,4,20,14
14198,4817,26,5,14,3
14199,2732,22,1,18,30
14200,7700,8,3,18,2
14201,2630,40,3,18,3
14202,7688,7,5,17,1
14203,1058,5,3,21,2
14204,6835,1,2,20,14
14205,8950,45,5,10,14
14206,1796,40,6,8,3
14207,9836,11,4,9,1
14208,4850,32,1,22,2
14209,8216,7,0,13,1
14210,9432,29,4,9,7
14211,4151,30,6,19,30
14212,9497,21,3,16,2
14213,6948,39,6,14,1
14214,6471,48,3,6,2
14215,7180,44,3,16,2
14216,3713,43,6,9,7
14217,5459,41,3,14,14
14218,5316,39,6,21,3
14219,5382,20,1,7,3
14220,9498,22,2,13,7
14221,3175,29,4,16,3
14222,6388,46,1,18,30
14223,8974,4,1,20,7
14224,6768,3,1,21,3
14225,567,9,1,10,1
14226,4623,5,6,21,2
14227,4133,3,1,9,1
14228,8831,25,1,11,30
14229,6996,32,1,13,3
14230,4168,33,2,9,14
14231,2671,18,2,14,14
14232,9365,45,5,10,1
14233,9913,36,1,21,2
14234,8297,50,3,9,7
14235,1683,41,0,12,30
14236,9055,29,1,19,1
14237,8491,39,4,13,14
14238,771,47,4,14,30
14239,9655,45,1,9,7
14240,3855,2,6,15,2
14241,3119,11,2,8,2
14242,2133,31,5,16,1
14243,9902,4,4,20,7
14244,7226,29,2,20,3
14245,991,50,6,7,3
14246,711,3,0,14,2
14247,4305,2,3,19,7
14248,5368,44,2,11,2
14249,39,36,4,10,30
14250,1276,14,5,10,3
14251,7070,48,0,10,2
14252,4858,4,6,6,3
14253,1437,44,3,20,2
14254,9662,30,5,15,14
14255,2100,19,5,9,2
14256,8566,19,2,7,14
14257,7694,44,3,19,3
14258,4252,31,6,11,7
14259,4026,15,0,19,7
14260,9306,29,0,16,1
14261,6213,3,1,6,30
14262,3235,19,1,8,3
14263,9458,22,2,18,30
14264,7663,47,4,16,3
14265,7551,20,1,10,14
14266,3124,7,2,10,1
14267,654,4,3,11,7
14268,4159,1,0,17,7
14269,8701,41,1,10,3
14270,9880,7,2,6,2
14271,5544,22,6,14,14
14272,9581,37,5,9,2
14273,2198,30,5,15,2
14274,3912,9,0,18,3
14275,5236,27,3,20,2
14276,4800,38,1,12,1
14277,8708,23,1,9,1
14278,5361,12,3,16,14
14279,8222,13,5,20,1
14280,326,33,4,14,1
14281,3767,15,2,8,30
14282,4112,16,3,13,30
14283,8303,34,5,11,30
14284,7016,9,0,16,30
14285,6857,42,0,19,3
14286,107,27,6,6,30
14287,2427,48,4,9,14
14288,4379,15,6,17,2
14289,4365,35,3,17,14
14290,2532,34,5,13,7
14291,6811,40,2,17,1
14292,5317,30,3,16,1
14293,5363,48,4,22,7
14294,4694,23,6,6,3
14295,8991,9,1,6,14
14296,5269,32,6,11,14
14297,2012,35,6,8,7
14298,426,49,6,14,7
14299,3045,32,5,11,2
14300,6230,45,3,20,30
14301,1240,16,4,17,3
14302,6567,32,4,22,14
14303,3392,25,1,6,7
14304,4214,30,4,15,3
14305,3998,37,6,18,2
14306,3007,37,2,14,2
14307,7026,35,4,6,3
14308,3040,45,6,15,3
14309,6559,8,1,7,7
14310,8791,40,6,9,30
14311,1185,49,5,14,7
14312,2585,47,6,10,14
14313,8103,36,3,21,30
14314,7117,25,4,12,1
14315,4384,18,4,12,7
14316,3937,39,2,14,2
14317,1700,10,1,9,2
14318,4508,1,1,14,2
14319,136,4,5,15,30
14320,2026,26,1,11,3
14321,3536,11,1,9,2
14322,4855,15,5,10,3
14323,5368,32,1,14,14
14324,2891,15,0,13,30
14325,2758,28,3,6,14
14326,3774,23,4,8,14
14327,8573,3,4,20,14
14328,6653,32,4,8,2
14329,1529,20,2,17,7
14330,4572,14,1,8,14
14331,5050,35,3,21,30
14332,849,40,4,20,7
14333,4128,42,5,10,30
14334,7352,9,1,9,14
14335,5867,47,1,18,3
14336,5870,24,1,6,2
14337,2122,41,2,6,14
14338,4682,4,3,12,7
14339,473,12,5,16,1
14340,1788,24,4,7,3
14341,114,1,0,17,7
14342,9529,14,6,21,14
14343,6474,31,2,7,14
14344,8531,10,5,22,7
14345,2286,33,6,16,14
14346,1197,36,2,16,14
14347,79,42,0,12,30
14348,4560,35,2,13,7
14349,6018,48,4,6,30
14350,2653,18,3,12,7
14351,4319,25,3,18,2
14352,5386,12,4,7,1
14353,9449,28,4,10,7
14354,7055,9,3,13,7
14355,828,24,5,22,2
14356,4924,20,4,20,14
14357,3386,26,6,8,1
14358,6057,5,2,7,3
14359,1966,27,3,9,7
14360,2428,28,0,16,1
14361,2842,37,0,10,3
14362,8806,40,4,8,1
14363,8755,7,0,20,2
14364,6564,19,0,10,3
14365,5841,22,3,8,30
14366,7811,18,2,20,3
14367,6065,15,1,7,1
14368,7145,33,0,14,7
14369,4353,39,4,12,3
14370,185,5,1,21,7
14371,5810,40,0,13,2
14372,4066,37,6,17,2
14373,7182,5,2,13,3
14374,8438,37,5,18,7
14375,7505,43,0,22,2
14376,7427,7,4,9,2
14377,9058,2,6,6,1
14378,2088,30,2,21,30
14379,601,49,4,20,1
14380,7805,11,4,9,3
14381,5538,37,4,7,1
14382,3034,39,4,18,3
14383,2057,33,4,7,14
14384,8725,9,2,14,30
14385,5085,11,3,18,30
14386,2043,12,6,21,1
14387,7961,10,2,21,14
14388,358,11,3,11,1
14389,378,33,6,11,1
14390,4489,20,5,15,3
14391,4798,5,2,14,14
14392,3308,47,4,13,1
14393,2597,24,2,20,7
14394,784,32,2,22,7
14395,5925,31,3,21,1
14396,2380,42,2,11,1
14397,7832,44,5,6,30
14398,9175,14,6,7,1
14399,9235,19,2,8,14
14400,5268,42,0,18,3
14401,7639,24,4,8,14
14402,2539,32,4,18,7
14403,862,12,0,22,3
14404,1877,50,5,16,1
14405,3527,21,2,15,3
14406,9878,36,1,10,30
14407,1623,25,2,9,30
14408,5519,14,4,7,3
14409,2658,8,6,8,7
14410,1933,29,6,12,2
14411,8700,25,2,13,1
14412,3479,23,1,22,14
14413,2657,36,0,6,14
14414,9314,48,4,16,3
14415,290,12,1,19,7
14416,7012,50,1,14,30
14417,5859,12,1,7,14
14418,7324,18,3,7,7
14419,2830,36,0,21,3
14420,5963,48,4,20,1
14421,4813,50,0,17,30
14422,7265,19,5,9,3
14423,9593,48,3,12,7
14424,8759,35,5,16,7
14425,1474,49,4,21,7
14426,1988,27,2,9,7
14427,7674,3,6,22,14
14428,3261,13,0,15,30
14429,7491,38,3,20,2
14430,6740,41,2,13,3
14431,3252,19,5,22,2
14432,5906,43,3,16,3
14433,5301,35,4,13,1
14434,5055,15,5,12,3
14435,1717,16,6,12,7
14436,9205,35,0,18,2
14437,1311,5,3,8,1
14438,618,7,6,17,3
14439,4258,21,5,6,14
14440,6100,41,4,20,3
14441,469,1,3,17,30
14442,5906,25,1,18,14
14443,1140,30,5,10,30
14444,9629,19,5,11,2
14445,8729,24,5,17,7
14446,952,46,0,7,7
14447,8013,15,6,8,2
14448,3007,35,6,6,1
14449,6076,24,5,9,2
14450,7891,36,5,20,7
14451,5953,49,1,9,7
14452,7078,14,3,10,14
14453,9043,22,2,6,2
14454,1972,39,4,20,14
14455,1192,8,2,8,14
14456,3921,48,2,21,3
14457,7766,16,1,15,7
14458,6194,46,5,22,2
14459,3047,17,4,17,30
14460,305,5,5,6,30
14461,6340,41,3,15,2
14462,8044,35,3,20,30
14463,4909,37,3,13,14
14464,2805,18,3,6,2
14465,3937,21,5,19,14
14466,713,42,1,11,30
14467,6849,1,6,22,3
14468,9874,17,4,22,14
14469,9526,8,3,11,30
14470,8367,29,0,19,3
14471,3206,20,6,10,7
14472,5186,49,3,9,3
14473,9609,50,6,17,1
14474,6507,37,1,9,2
14475,1773,39,0,19,14
14476,1075,5,2,9,14
14477,5448,10,6,16,14
14478,8784,6,1,18,3
14479,5265,7,5,22,1
14480,7323,35,3,12,7
14481,6652,27,4,15,30
14482,2411,42,4,10,30
14483,9040,21,0,15,7
14484,6442,24,1,15,7
14485,8686,29,0,9,7
14486,8738,27,5,16,14
14487,9733,38,0,11,7
14488,9076,2,5,15,7
14489,3957,25,4,12,2
14490,6554,2,6,6,1
14491,6870,38,1,19,7
14492,7532,18,6,6,30
14493,3095,42,4,15,30
14494,2366,7,1,15,1
14495,6669,49,4,22,3
14496,5001,4,1,22,2
14497,7921,44,2,18,1
14498,3348,40,4,13,7
14499,3676,41,5,8,14
14500,953,10,2,6,2
14501,3301,41,6,18,7
14502,3180,28,6,14,3
14503,3248,30,0,10,30
14504,4416,24,4,10,2
14505,3358,36,6,13,3
14506,6473,16,5,21,30
14507,5997,33,0,13,1
14508,4849,10,4,9,2
14509,5476,48,0,9,7
14510,1038,21,3,21,1
14511,8263,27,6,7,30
14512,7009,21,1,18,7
14513,5932,27,0,15,7
14514,5643,32,1,18,30
14515,106,5,0,19,7
14516,770,35,4,14,30
14517,2941,22,1,18,3
14518,7900,36,5,15,14
14519,6615,10,1,19,30
14520,5806,34,2,9,7
14521,4356,6,5,16,7
14522,934,14,5,16,3
14523,8767,37,5,19,1
14524,5661,19,1,8,7
14525,5907,32,1,20,1
14526,6051,20,1,8,3
14527,8262,21,5,6,3
14528,4475,15,0,16,2
14529,9495,17,5,17,2
14530,255,44,5,15,14
14531,9900,45,3,15,2
14532,7088,24,1,8,2
14533,4788,21,3,21,1
14534,7863,48,5,9,2
14535,9026,15,1,22,14
14536,6357,11,4,16,2
14537,3743,37,3,11,14
14538,2036,30,2,19,30
14539,1968,18,1,22,14
14540,8292,28,4,9,7
14541,1853,13,6,9,30
14542,3184,43,3,12,14
14543,6619,10,5,8,1
14544,8304,47,4,22,7
14545,183,39,6,16,3
14546,6741,12,2,13,1
14547,165,50,2,7,1
14548,6959,38,2,7,14
14549,2138,41,2,10,30
14550,455,48,4,15,14
14551,2286,40,5,16,3
14552,7847,26,3,11,30
14553,4823,44,2,21,30
14554,542,19,4,17,1
14555,6034,23,5,6,7
14556,2666,48,4,18,30
14557,7150,36,3,12,1
14558,5799,27,4,22,3
14559,5786,16,6,12,1
14560,4615,7,5,11,2
14561,4293,13,0,13,1
14562,6190,12,5,6,14
14563,6674,27,6,9,7
14564,1689,33,3,18,1
14565,5096,31,5,11,1
14566,7584,11,6,15,30
14567,7825,17,4,15,14
14568,1638,38,1,6,30
14569,5967,2,1,13,30
14570,4671,3,6,13,3
14571,5204,34,2,22,3
14572,5135,50,3,11,2
14573,1891,32,5,22,14
14574,3206,24,4,12,3
14575,8670,24,4,6,3
14576,2367,13,0,16,14
14577,7560,22,0,15,14
14578,2527,19,2,13,14
14579,7808,30,3,13,2
14580,367,39,2,15,1
14581,6522,21,0,12,7
14582,9908,48,0,14,1
14583,6607,23,3,6,30
14584,13,16,5,10,30
14585,8728,42,2,14,14
14586,3240,7,0,21,7
14587,2318,20,4,16,14
14588,4043,48,1,7,3
14589,7486,42,0,19,3
14590,376,14,5,11,14
14591,9917,26,2,9,1
14592,257,22,0,21,30
14593,450,41,4,7,3
14594,9086,36,1,7,7
14595,3213,26,1,8,7
14596,9377,12,4,6,14
14597,6176,49,2,21,14
14598,5944,31,4,14,1
14599,8027,40,5,13,3
14600,7447,4,6,15,2
14601,1309,40,4,7,30
14602,9109,27,3,20,3
14603,8340,9,6,10,3
14604,4017,12,5,14,3
14605,3941,29,3,14,14
14606,6714,28,3,20,14
14607,4072,16,1,7,3
14608,8108,8,1,21,14
14609,5913,47,0,13,1
14610,443,49,3,18,7
14611,2945,13,2,11,7
14612,3937,14,2,14,30
14613,399,15,3,10,7
14614,9344,9,1,18,1
14615,2996,44,4,22,3
14616,6330,32,5,9,2
14617,2217,22,1,21,30
14618,1708,25,0,19,14
14619,5767,41,3,22,2
14620,5678,26,1,17,3
14621,2569,45,6,19,1
14622,7639,29,4,10,3
14623,161,18,0,15,3
14624,8068,36,1,16,14
14625,3905,20,3,19,1
14626,3574,33,4,19,7
14627,1826,20,1,6,30
14628,9816,3,5,11,7
14629,5583,43,3,9,2
14630,1177,34,3,21,14
14631,4919,6,1,8,1
14632,4881,31,1,15,1
14633,3221,35,6,12,7
14634,7821,32,1,16,30
14635,131,42,4,6,7
14636,6660,9,1,22,1
14637,3563,46,5,15,14
14638,1500,48,5,9,2
14639,7431,27,2,22,30
14640,7706,24,5,13,1
